"LengthRowID","CatchRowID","FishID1","FishID2","ForkLength","Volume","Sex","ReproductiveStage","X2ndStage","AdFinPresent","VIE","ReleasedAlive","LengthRace","CWTRace","CWTNumber"
423,26,NA,NA,72,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
424,26,NA,NA,71,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
425,26,NA,NA,75,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
426,26,NA,NA,73,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
427,26,NA,NA,76,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
428,26,NA,NA,77,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
429,26,NA,NA,85,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
430,26,NA,NA,68,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
431,26,NA,NA,71,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
432,26,NA,NA,69,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
433,26,NA,NA,71,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
434,26,NA,NA,71,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
435,26,NA,NA,63,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
436,26,NA,NA,75,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
437,26,NA,NA,79,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
438,26,NA,NA,74,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
439,26,NA,NA,75,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
440,26,NA,NA,88,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
441,26,NA,NA,80,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
442,26,NA,NA,62,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
443,26,NA,NA,84,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
444,26,NA,NA,66,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
445,26,NA,NA,67,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
446,26,NA,NA,73,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
447,26,NA,NA,71,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
448,26,NA,NA,74,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
449,26,NA,NA,68,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
450,26,NA,NA,68,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
451,26,NA,NA,75,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
452,26,NA,NA,73,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
453,26,NA,NA,70,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
454,26,NA,NA,70,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
455,27,NA,NA,70,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
456,27,NA,NA,76,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
457,28,NA,NA,110,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
458,28,NA,NA,102,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
459,29,NA,NA,89,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
460,29,NA,NA,92,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
461,29,NA,NA,65,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
462,29,NA,NA,68,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
463,29,NA,NA,60,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
464,29,NA,NA,86,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
465,29,NA,NA,70,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
466,29,NA,NA,94,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
467,29,NA,NA,75,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
468,29,NA,NA,70,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
469,29,NA,NA,68,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
470,29,NA,NA,125,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
471,29,NA,NA,72,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
472,29,NA,NA,82,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
473,29,NA,NA,72,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
474,29,NA,NA,76,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
475,29,NA,NA,69,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
476,29,NA,NA,57,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
477,29,NA,NA,65,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
478,29,NA,NA,90,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
479,29,NA,NA,63,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
480,29,NA,NA,82,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
481,29,NA,NA,66,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
482,29,NA,NA,76,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
483,29,NA,NA,72,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
484,29,NA,NA,65,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
485,29,NA,NA,78,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
486,29,NA,NA,68,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
487,29,NA,NA,73,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
488,29,NA,NA,67,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
489,29,NA,NA,68,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
490,29,NA,NA,88,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
491,29,NA,NA,92,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
492,29,NA,NA,80,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
493,29,NA,NA,71,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
494,29,NA,NA,72,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
495,29,NA,NA,80,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
496,29,NA,NA,64,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
497,29,NA,NA,75,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
498,29,NA,NA,75,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
499,29,NA,NA,64,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
500,29,NA,NA,146,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
501,29,NA,NA,77,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
502,29,NA,NA,66,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
503,29,NA,NA,70,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
504,29,NA,NA,78,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
505,29,NA,NA,65,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
506,29,NA,NA,70,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
507,29,NA,NA,88,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
508,29,NA,NA,79,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
509,30,NA,NA,89,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
510,30,NA,NA,89,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
511,30,NA,NA,72,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
512,30,NA,NA,76,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
513,30,NA,NA,83,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
514,30,NA,NA,94,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
515,31,NA,NA,80,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
516,31,NA,NA,79,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
517,31,NA,NA,72,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
518,31,NA,NA,89,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
519,31,NA,NA,78,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
520,31,NA,NA,73,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
521,31,NA,NA,58,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
522,31,NA,NA,71,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
523,31,NA,NA,77,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
524,31,NA,NA,71,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
525,31,NA,NA,70,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
526,31,NA,NA,110,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
527,31,NA,NA,84,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
528,31,NA,NA,77,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
529,31,NA,NA,69,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
530,31,NA,NA,84,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
531,31,NA,NA,70,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
532,31,NA,NA,54,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
533,31,NA,NA,79,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
534,31,NA,NA,89,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
535,31,NA,NA,66,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
536,31,NA,NA,83,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
537,31,NA,NA,74,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
538,31,NA,NA,88,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
539,31,NA,NA,67,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
540,31,NA,NA,70,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
541,31,NA,NA,75,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
542,31,NA,NA,86,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
543,31,NA,NA,87,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
544,31,NA,NA,70,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
545,31,NA,NA,81,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
546,31,NA,NA,66,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
547,31,NA,NA,69,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
548,31,NA,NA,70,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
549,31,NA,NA,69,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
550,31,NA,NA,70,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
551,31,NA,NA,68,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
552,31,NA,NA,65,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
553,31,NA,NA,73,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
554,31,NA,NA,75,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
555,31,NA,NA,70,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
556,31,NA,NA,68,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
557,31,NA,NA,72,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
558,31,NA,NA,76,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
559,31,NA,NA,71,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
560,31,NA,NA,74,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
561,31,NA,NA,68,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
562,31,NA,NA,58,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
563,31,NA,NA,64,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
564,32,NA,NA,66,NA,1,4,NA,FALSE,FALSE,FALSE,NA,NA,NA
565,33,NA,NA,117,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
566,33,NA,NA,129,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
567,33,NA,NA,115,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
568,33,NA,NA,126,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
569,33,NA,NA,108,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
570,33,NA,NA,118,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
571,33,NA,NA,75,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
572,33,NA,NA,96,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
573,33,NA,NA,90,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
574,33,NA,NA,82,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
575,33,NA,NA,84,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
576,33,NA,NA,80,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
577,33,NA,NA,72,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
578,33,NA,NA,94,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
579,33,NA,NA,78,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
580,33,NA,NA,86,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
581,33,NA,NA,110,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
582,33,NA,NA,90,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
583,33,NA,NA,72,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
584,33,NA,NA,65,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
585,33,NA,NA,110,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
586,33,NA,NA,71,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
587,33,NA,NA,74,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
588,33,NA,NA,74,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
589,34,NA,NA,60,NA,1,4,NA,FALSE,FALSE,FALSE,NA,NA,NA
590,35,NA,NA,66,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
591,36,NA,NA,72,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
592,37,NA,NA,119,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
593,37,NA,NA,98,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
594,37,NA,NA,78,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
595,37,NA,NA,61,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
596,37,NA,NA,78,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
597,37,NA,NA,71,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
598,37,NA,NA,79,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
599,37,NA,NA,80,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
600,37,NA,NA,70,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
601,37,NA,NA,63,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
602,37,NA,NA,65,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
603,37,NA,NA,70,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
604,37,NA,NA,75,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
605,37,NA,NA,75,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
606,37,NA,NA,79,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
607,37,NA,NA,62,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
608,37,NA,NA,80,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
609,37,NA,NA,75,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
610,37,NA,NA,65,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
611,37,NA,NA,80,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
612,37,NA,NA,80,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
613,37,NA,NA,90,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
614,37,NA,NA,65,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
615,37,NA,NA,72,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
616,37,NA,NA,70,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
617,37,NA,NA,67,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
618,37,NA,NA,69,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
619,37,NA,NA,90,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
620,37,NA,NA,75,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
621,37,NA,NA,74,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
622,37,NA,NA,70,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
623,37,NA,NA,76,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
624,37,NA,NA,81,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
625,37,NA,NA,80,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
626,37,NA,NA,80,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
627,37,NA,NA,80,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
628,37,NA,NA,81,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
629,37,NA,NA,70,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
630,37,NA,NA,75,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
631,37,NA,NA,71,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
632,37,NA,NA,72,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
633,37,NA,NA,83,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
634,37,NA,NA,66,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
635,37,NA,NA,64,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
636,37,NA,NA,78,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
637,37,NA,NA,78,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
638,37,NA,NA,81,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
639,37,NA,NA,68,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
640,37,NA,NA,65,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
641,37,NA,NA,67,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
642,38,NA,NA,89,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
643,38,NA,NA,92,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
644,38,NA,NA,94,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
645,39,NA,NA,75,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
646,39,NA,NA,77,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
647,40,NA,NA,75,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
648,40,NA,NA,95,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
649,41,NA,NA,66,NA,2,3,NA,FALSE,FALSE,FALSE,NA,NA,NA
650,41,NA,NA,61,NA,1,3,NA,FALSE,FALSE,FALSE,NA,NA,NA
651,42,NA,NA,90,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
652,42,NA,NA,86,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
653,42,NA,NA,97,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
654,42,NA,NA,91,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
655,42,NA,NA,85,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
656,42,NA,NA,82,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
657,42,NA,NA,90,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
658,42,NA,NA,89,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
659,43,NA,NA,66,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
660,44,NA,NA,56,NA,2,3,NA,FALSE,FALSE,FALSE,NA,NA,NA
661,45,NA,NA,110,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
662,46,NA,NA,105,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
663,47,NA,NA,63,NA,2,3,NA,FALSE,FALSE,FALSE,NA,NA,NA
664,48,NA,NA,121,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
665,48,NA,NA,101,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
666,48,NA,NA,111,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
667,49,NA,NA,105,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
668,49,NA,NA,119,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
669,49,NA,NA,110,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
670,49,NA,NA,132,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
671,49,NA,NA,126,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
672,49,NA,NA,120,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
673,49,NA,NA,105,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
674,49,NA,NA,100,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
675,49,NA,NA,100,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
676,49,NA,NA,115,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
677,49,NA,NA,117,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
678,49,NA,NA,121,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
679,49,NA,NA,114,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
680,49,NA,NA,112,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
681,49,NA,NA,115,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
682,49,NA,NA,120,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
683,49,NA,NA,109,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
684,50,NA,NA,94,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
685,51,NA,NA,66,NA,2,3,NA,FALSE,FALSE,FALSE,NA,NA,NA
686,51,NA,NA,66,NA,2,3,NA,FALSE,FALSE,FALSE,NA,NA,NA
687,51,NA,NA,70,NA,2,3,NA,FALSE,FALSE,FALSE,NA,NA,NA
688,51,NA,NA,61,NA,2,3,NA,FALSE,FALSE,FALSE,NA,NA,NA
689,51,NA,NA,65,NA,2,3,NA,FALSE,FALSE,FALSE,NA,NA,NA
690,51,NA,NA,65,NA,2,3,NA,FALSE,FALSE,FALSE,NA,NA,NA
691,51,NA,NA,70,NA,2,3,NA,FALSE,FALSE,FALSE,NA,NA,NA
692,51,NA,NA,61,NA,2,3,NA,FALSE,FALSE,FALSE,NA,NA,NA
693,52,NA,NA,112,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
694,52,NA,NA,63,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
696,53,NA,NA,80,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
697,54,NA,NA,102,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
698,54,NA,NA,85,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
699,54,NA,NA,100,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
700,54,NA,NA,102,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
701,54,NA,NA,80,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
702,54,NA,NA,103,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
703,54,NA,NA,100,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
704,54,NA,NA,92,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
705,54,NA,NA,85,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
706,54,NA,NA,93,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
707,54,NA,NA,88,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
708,54,NA,NA,90,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
709,54,NA,NA,91,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
710,54,NA,NA,90,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
711,54,NA,NA,75,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
712,54,NA,NA,90,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
713,54,NA,NA,50,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA
